seed,policy,step,n_selected_probes,selected_probes,last_added_probe,n_calibration,n_test,deployment_active_prevalence,n_certified,certified_fraction,false_decisions,false_decision_rate_all,error_rate_among_certified,active_found,inactive_found,active_yield,inactive_yield
40,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
40,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009096816114359974,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
41,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030860144451739988
42,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,47.0,0.030539311241065625,3.0,0.001949317738791423,0.06382978723404255,0.0,44.0,0.0,0.028890347997373604
42,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
42,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030860144451739988
42,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,47.0,0.030539311241065625,3.0,0.001949317738791423,0.06382978723404255,0.0,44.0,0.0,0.028890347997373604
42,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
42,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
42,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030860144451739988
42,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,47.0,0.030539311241065625,3.0,0.001949317738791423,0.06382978723404255,0.0,44.0,0.0,0.028890347997373604
42,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
42,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,47.0,0.030539311241065625,3.0,0.001949317738791423,0.06382978723404255,0.0,44.0,0.0,0.028890347997373604
42,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
42,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.010396361273554255,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
42,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.010396361273554255,50.0,0.03248862897985705,3.0,0.001949317738791423,0.06,0.0,47.0,0.0,0.030860144451739988
42,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.010396361273554255,48.0,0.031189083820662766,2.0,0.001299545159194282,0.041666666666666664,0.0,46.0,0.0,0.030203545633617858
42,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.010396361273554255,45.0,0.029239766081871343,2.0,0.001299545159194282,0.044444444444444446,0.0,43.0,0.0,0.028233749179251477
43,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-MMP;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
43,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.008447043534762833,59.0,0.03833658219623132,3.0,0.001949317738791423,0.05084745762711865,0.0,56.0,0.0,0.03669724770642202
43,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.008447043534762833,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
